Binomial,authors,order,family,genus,species,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3,GS_1C_pg,GS_2C_pg,GS_1C_Mbp,GS_2C_Mbp,from_BI_material,data_source,sporophytic_chromosome_number,infraspecific_variation_chrom_number,other_reported_sporophytic_chromosome_number,source_of_other_chrom_num,AccSpeciesName,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods","Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flower pollen ovule ratio,Flowering period: peak month,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
filipendula camtschatica,(Pall.) Maxim.,Rosales,Rosaceae,Filipendula,camtschatica,https://wcvp.science.kew.org/taxon/724927-1,http://plantsoftheworldonline.org/taxon/724927-1,https://ipni.org/n/724927-1,,Neo-natd,AN,Neo-natd,,,,,,,,,,,,,,,,,,,,,,hemicryptophyte,,E Asia,3,13,0,0,17,0,1,4,0,0,9,0,0,,,,,,,,,,,,,,,,Filipendula camtschatica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filipendula ulmaria,(L.) Maxim.,Rosales,Rosaceae,Filipendula,ulmaria,https://wcvp.science.kew.org/taxon/724943-1,http://plantsoftheworldonline.org/taxon/724943-1,https://ipni.org/n/724943-1,,N,N,,26.15760541,0.338824425,0.728275,11914.93746,0.888574169,1.5,7,8,6,5,0,7,8,,5,0,5,C/SC,C/CSR,Herb,,hemicryptophyte,Boreo-Temperate,,,2696,975,1,2626,950,1,2406,829,0,2640,964,1,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK059-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK205-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK1282-20,0.34,0.69,335.85,671.71,n,marda et al. 2019,14| 16,v,"14, 16","marda et al. 2019, Zonneveld, 2019",Filipendula ulmaria,417,,87,915,0,,1105,,,76,218.4,,does not kill insects,-0.1,,14,,,Rhizome far creeping,71.6,,hermaphrodite,unspecialised,,4.56,0.800000012,7,8,,5,,9,,,,cross or automatic self,,1568,,,,0.432041675,574,,partial,,absolute,epigeal,Filipendula ulmaria+Sanguisorba officinalis+Carex caespitosa,,,128141.5,,,occasionally mycorrhizal,3.5,14.5,51.244273,72.81110166,90.1718043,34.16141183,125.8169211,1.292638898,10-100,,52.14164646,18.76705035,1.82,,,,,8.54,compound,380.9934319,,,,2.778361304,,evergreen,,0.02,,,,toothed,pointed,>3 times as long as wide,not applicable,petiolate,0.125,282.275191,0.0207,1.342748833,1.624717195,61.90065681,0.615520934,2.266971551,27.18889834,5,Khopersky reserve,Russia,41.774972,Angiosperms,84,,30,,789,6.354166498,147.6823273,-41.35791779,106.326416,140,493,,11,,polycarpic,arbuscular,0.489687502,465.6000061,361.4,seed and vegetative,,>65,26,autotrophic,6,Rosales,,,,,,,soft hairs,,,H,120,hemicryptophyte,C3,0.136,,,16.2,insect,23.57713576,111,27,86,154,58,154,52,,,Europe,,"Sheremet'ev, 2005",,,,,shallow,283.411375,3.86,salt-affected,,0.99,4.2,,autumn,,1750,,"seedbank present, type uncertain",01-Oct,11.65849972,1382.410034,1.471600056,412.0280151,7.176000118,135.1000061,158.5,245.8099976,1.176280022,59,166.2180023,10980.41667,No,,Not continental,Eurasian,fertile,,declining,Neophyt in British Islands,4.45,5.64,7.8,7.14,8.26,4.28,6.89,5.57,Present,,,,native,,height > width,<1,self-supporting,,,,lower,Magnoliidae,2050,39.89999962,23.83040947,25.29999924,9.508333286,-7.28333348,-0.76666675,19.56666613,19.56666613,-14.60000038,1106.939787,2.066576481,spring,,,,,decreases,none,frequent,4,rhizomes,patch-forming,0.775833329,0.6197,3.508333325,non-woody
filipendula vulgaris,Moench,Rosales,Rosaceae,Filipendula,vulgaris,https://wcvp.science.kew.org/taxon/724945-1,http://plantsoftheworldonline.org/taxon/724945-1,https://ipni.org/n/724945-1,,N,N,,19.18977607,0.260307247,0.8106,1475.620862,0.282130435,0.8,7,4,8,2,0,7,4,8,2,0,,,CSR,Herb,,hemicryptophyte,Temperate,,,553,8,0,521,6,1,371,5,0,444,6,0,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA295-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA990-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1142-12,0.35,0.7,343.65,687.31,n,marda et al. 2019,14| 15,v,"14, 18","C-ValueDB, marda et al. 2019, Zonneveld, 2019",Filipendula vulgaris,424,,22,365,0,,776,,,84,231.9,,does not kill insects,-0.07,,14,,,Detaching ramets at or below ground,80.3,juvenile,hermaphrodite,,,3.62,0.699999988,,4,,2,,8,,,,cross or automatic self,,1548,"Syon Park, London",,,0.31138888,905.4,,,,,,Steppe,,,5981,,,,3.599999905,15.80000019,58.50651473,,556.7262963,,,1.338055491,,,47.6,22.45283019,,,,,,6.588855422,compound,211.1306526,,36,,2.12,,,,01-Feb,,,,lobed and toothed,pointed,>3 times as long as wide,not applicable,petiolate,0.166,320,,,3.736418096,78.88693474,,,,8,South East Baltic Sea,Estonia,24.84044659,Angiosperms,98,,,,543,5.50833335,134.5625,-48.41458511,86.15066528,189.5,707,,,,,,0.448054701,547.7999878,559.7,,,60-65,25,autotrophic,5,Rosales,,,,,,,glabrous,,,H,7,hemicryptophyte,C3,,,,20.1,insect,30.99150477,144,33,108,215,81,233,78,,,Europe,,Abakumova et al 2016,fibrous,,absent,,shallow,246.9343066,2.14,,,,,,,,,,transient,24,22.55480003,2503.669922,1.169059992,448.0660095,7.376999855,193.3500061,169.0500031,264.4590149,0.947960019,87,183.6049957,9524.083333,No,,Not continental,Euro-Siberian,infertile,,,Neophyt in British Islands,,,,,,,,,Present,,,,native,,height = width,<1,self-supporting,,,,,Magnoliidae,1354,30.5,22.18579233,19.89999962,6.766666661,-4.366666695,-0.983333339,16.08333333,14.81666676,-10.60000038,837.1863956,1.675938368,spring,,,,,,none,scattered,4,tubers,,0.789999989,1.2449,3.299999992,non-woody
foeniculum vulgare,Mill.,Apiales,Apiaceae,Foeniculum,vulgare,https://wcvp.science.kew.org/taxon/842680-1,http://plantsoftheworldonline.org/taxon/842680-1,https://ipni.org/n/842680-1,,Arch-denizen,AR,Arch-denizen,10.30503926,0.2345,13.25409091,10190.8,1.445588235,2.5,9,5,8,5,3,9,5,8,5,3,,,C/CS,Herb,,hemicryptophyte,Mediterranean,Europe,1,1145,120,12,832,45,13,681,32,7,998,103,12,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA296-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1271-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1482-12,1.77,3.53,1726.17,3452.34,n,"Zonneveld, 2019",,,22,"Zonneveld, 2019",Foeniculum vulgare,378,,695,,,,823,,,62,206.8,,does not kill insects,1.17,9.275,22,2,,Little or no vegetative spread,57,,,,4.5,,1.200000048,9,,3,5,8,,,,,,,,,,,0.322013885,631.2,H,,,,,,,,7087,,,,4.099999905,15.89999962,40.6,,,,,0.784444451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20 km north of Madrid,Spain,-3.75,Angiosperms,91,,,,1067,13.91250004,192.9764099,-39.6938324,153.2840881,109.3,392,,,,,,0.468248695,495.5,413.5,,No,,15,autotrophic,,Apiales,,,,,,,,,,H,250,Hemicryptophyte,C3,,,,,,37.68529716,115,11,51,51,49,139,35,,,,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,213.141,,,,7.1,,,,,,,transient,,15.77509975,2170.899902,1.248939991,448.1719971,5.352000237,200.199997,206.6000061,269.0710144,1.009160042,38,179.1009979,15763.58333,,,Not continental,European,,,,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,,,,,,,,Magnoliidae,2108,31.09999967,37.86173666,29.39999962,11.77499998,6.066666603,23.0666666,23.0666666,9.800000072,-1.700000048,700.3022889,1.608087778,,none,,,,,,,12,,,0.959999998,0.4161,2.333333314,
forsythia suspensa,(Thunb.) Vahl,Lamiales,Oleaceae,Forsythia,suspensa,https://wcvp.science.kew.org/taxon/608900-1,http://plantsoftheworldonline.org/taxon/608900-1,https://ipni.org/n/608900-1,,Neo-natd,,Neo-natd,17.77847281,,,,2.0394,3,,,,,,,,,,,,,,Shrub,,phanerophyte,,China,3,27,1,0,18,0,0,16,1,0,12,0,0,,,,,,,,,,,,,,,,Forsythia suspensa,663,,1352,,,,,,,51,162,,,,,,,,,70.1,,,,,,0.899999976,,,,,,,,,,,,,,,,0.521986127,970.9,,,,,,,,,13427,,,,,,34.08333333,,,,,1.989027739,,,,,,,,,,,,,,,,2.58,,,,0.19,,,,,,,,,,,,,,,,,,8,Ninhshan,China,108.43,Angiosperms,97,,,,929,8.404166674,209.5181732,-72.50267029,137.0171661,96.9,726,,,,,,0.582872391,610.9000244,409.4,,,,,,,Lamiales,,,,164.9766,,,,,,S,,,,,,,,,74.73084278,22,6,22,316,129,368,71,,,,,Zheng Shangguan 2007,,,,,,182.54,,,,,,,,,,,,,7.010099888,698.3549805,1.832679987,275.1069946,7.206999779,116.5,126.5999985,166.548996,1.446339965,88,108.5589981,14040.5,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2382,31.59999943,31.01851824,23.39999962,9.599999979,-2.133333286,-2.133333286,18.09999991,17.14999994,-8.199999809,813.6183385,2.119527578,,,,,,,,,4,,,0.927500005,0.8428,2.116666615,
fragaria ananassa,(Duchesne) Duchesne,Rosales,Rosaceae,Fragaria,x ananassa,https://wcvp.science.kew.org/taxon/30117681-2,http://plantsoftheworldonline.org/taxon/30117681-2,https://ipni.org/n/30117681-2,,Neo-natd,AN,Neo-natd,,,,,,,6,5,8,7,0,6,5,8,7,0,,,,Herb,,hemicryptophyte,,garden origin,,630,64,1,470,14,2,261,10,0,479,52,1,,,,,,,,,,,,,,,,Fragaria ananassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fragaria moschata,(Duchesne) Weston,Rosales,Rosaceae,Fragaria,moschata,https://wcvp.science.kew.org/taxon/60441586-2,http://plantsoftheworldonline.org/taxon/60441586-2,https://ipni.org/n/60441586-2,,Neo-natd,AN,Neo-natd,,,,,0.208333333,0.4,,,,,,6,5,6,6,0,6,,,Herb,,hemicryptophyte,,C Europe,1,50,7,0,53,1,0,28,3,0,30,5,0,,,,,,0.3,0.6,294,588,n,C-ValueDB,,,42,"C-ValueDB, marda et al. 2019, Zonneveld, 2019",Fragaria moschata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fragaria vesca,L.,Rosales,Rosaceae,Fragaria,vesca,https://wcvp.science.kew.org/taxon/30074127-2,http://plantsoftheworldonline.org/taxon/30074127-2,https://ipni.org/n/30074127-2,,N,N,,27.75162861,0.291142709,6.187768,2406.647043,0.112192982,0.3,6,5,6,4,0,7,5,,6,0,,CSR,CSR,Herb,,hemicryptophyte,Temperate,,,2283,806,7,2137,744,5,1765,512,1,2171,753,7,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1014-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2129-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA297-10,0.24,0.49,238.05,476.1,n,marda et al. 2019,14,n,14,"C-ValueDB, marda et al. 2019, Zonneveld, 2019",Fragaria vesca,666,,858,730,0,,1091,,,74,197.1,,does not kill insects,-1.09,0.621666667,32.66666667,5.2,,Far creeping stolons in illuminated medium,66.9,,hermaphrodite,eaten by birds,11,4.61,1,,,,,6,7,Miocene,,,cross or automatic self,,1548,,,,0.533805549,1422,H,,,,epigeal,,,,61573,,,normally mycorrhizal,3.5,14.60000038,42.51,,357.9723216,,,1.830416679,10-100,,46.82580667,29.26380368,,,,,,8.8,compound,293.9016723,,,,1.63,,evergreen,,7.37E-02,,,,toothed,pointed,length = width,rounded,petiolate,,,,,2.402498803,70.60983277,,,,9,South East Baltic Sea,Italy,13.17,Angiosperms,93,,,,911,10.6708333,200.9998322,-49.20558167,151.7958374,132.7,827,14.15,,,polycarpic,arbuscular,0.644415379,684,697.6,seed and vegetative,,>65,30,autotrophic,4,Rosales,,,,,,,soft hairs,,,H,5,hemicryptophyte,C3,,,,18,insect,26.41141385,144,39,136,223,99,269,73,,,Europe,,Campetella et al 2011,fibrous,,present,,0-10,271.7734711,3.56,salt-affected,,0.31,1.3,,summer,,433,,long-term persistent,,13.77229977,1869.689941,1.325979948,400.2430115,6.539999962,352,355.7000122,240.8739929,1.067199945,82,159.3699951,14329.08333,No,,Not continental,Euro-Siberian,fertile,,declining,Neophyt in British Islands,4.1,5,8.3,7,,,,,,free-draining,,,native,,height < width,<1,self-supporting,,223,,lower,Magnoliidae,1465,27.30000043,33.42490707,24,9.124999773,2.683333486,3.533333484,19.13333321,11.5666666,-3.400000095,669.923525,1.91810739,spring,,,,,,none,frequent,12,stolons,,0.922500004,0.9363,2.258333306,non-woody
frangula alnus,Mill.,Rosales,Rhamnaceae,Frangula,alnus,https://wcvp.science.kew.org/taxon/717344-1,http://plantsoftheworldonline.org/taxon/717344-1,https://ipni.org/n/717344-1,,N,N,,28.86270778,0.313464126,26.83959533,2270.75053,4.085108333,7,6,8,5,5,0,6,8,4,,0,6,,CSR,Tree,,phanerophyte,Temperate,,,733,59,0,590,31,0,490,31,0,581,45,0,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1507-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA298-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1930-12,0.29,0.59,286.44,572.88,n,marda et al. 2019,20,n,20,"C-ValueDB, marda et al. 2019",Frangula alnus,524,,158,,0,,881,regular,,84,226.8,,does not kill insects,-0.16,0.806666667,20,2,cleistogamy not recorded,Little or no vegetative spread,86.5,,hermaphrodite,eaten by birds,8,4.46,0.600000024,,8,,,,9,Eocene,,,cross or automatic self,,1597,London,,,0.331597209,954.1,ST,partial,,,hypogeal,temperate oak savanna,dimorphic,,18475,,,occasionally mycorrhizal,3.799999952,15.80000019,53.4,,272.0361326,,,1.178402781,01-Oct,,44.5465,18.9353868,,,,,,,simple,353.8888672,,02-Jun,,2.85,6,aestival,,0.173666667,,,,entire,pointed,1-3 times as long as wide,cuneate,petiolate,,,,,1.825745856,64.61111328,,,,10,Essex,UK,-1.5,Angiosperms,67,,,,651,9.054166744,166.2057495,-74.95158386,91.25475311,180.7,888,44.95,,,polycarpic,arbuscular,0.615958333,703.2999878,624.8,seed,,>65,25,autotrophic,5,Rosales,,,,209,dense hairs,,soft hairs,,,S,500,Mega- meso- and micro- phanerophyte,C3,,,,23.5,insect,19.45520626,265,53,179,192,99,282,80,,,Europe,,Godwin H 1943 Journal of Ecology 31 66-92 ,,,,,shallow,215.4082192,1.82,,,15.1,5,,autumn,high,,,transient,3,12.33250046,1675.680054,1.429020047,408.6159973,6.276000023,68.40000153,77.09999847,239.4750061,1.144919992,86,169.1410065,9320.5,No,,Not continental,Euro-Siberian,infertile,,declining,Neophyt in British Islands,3.44,,8.3,,6.74,6.63,,,Present,,,periodically high,native,,height = width,,self-supporting,,,,,Magnoliidae,1382,19.80000079,37.75252498,18.70000076,7.475000242,3.866666714,13.30000019,14.91666667,4.76666671,-1.100000024,454.8948815,2.018368959,spring,,,,sensitive,,none,frequent,4,,no ramets,0.955833341,1.2242,4.291666706,woody
frankenia laevis,L.,Caryophyllales,Frankeniaceae,Frankenia,laevis,https://wcvp.science.kew.org/taxon/366294-1,http://plantsoftheworldonline.org/taxon/366294-1,https://ipni.org/n/366294-1,,N,N,,,,0.986,,0.14,0.3,9,8,8,5,5,9,8,8,5,5,,,,Shrub,,chamaephyte,Southern Temperate,,,57,0,2,36,0,3,37,0,0,49,0,2,,,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA859-10,,,,,,,,,30,n,,,Frankenia laevis,,,,5,0,3,680,regular,,,,28,does not kill insects,0.03,,30,,,Little or no vegetative spread,,,hermaphrodite,rainwash,0.7,2.95,,,,,,,9,,,,normally cross,,1633,Hampshire,,8,,,,,partial,,epigeal,,,,,,,rarely mycorrhizal,4.400000095,16.5,,,,,,,<0.1,,,,,,,,,,simple,,,>24,,,,evergreen,,,,,,entire,pointed,>3 times as long as wide,parallel-sided,sessile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polycarpic,absent,,,,seed,Yes,50-55,10,autotrophic,6,,,,,,,,soft hairs,,,,15,chamaephyte,C3,,,,,insect,,,,,,,,,,,Europe,,Brightmore D 1979 Journal of Ecology 67 1097-1107 ,tap root,,present,,shallow,,1.24,saline,,0.09,,100-1000,autumn,much non-viable,,,,14,,,,,,,,,,,,,<45,,Not continental,Suboceanic,infertile,,,Neophyt in British Islands,6.2,6.8,8.1,,,,,,Scarce,free-draining,,,native,,height < width,,procumbent,,,,lower,,,,,,,,,,,,,,spring,,resists,resistant,,,none,frequent,Southern Temperate,rooting stems,patch-forming,,,,woody at base
fraxinus angustifolia,Vahl,Lamiales,Oleaceae,Fraxinus,angustifolia,https://wcvp.science.kew.org/taxon/332095-2,http://plantsoftheworldonline.org/taxon/332095-2,https://ipni.org/n/332095-2,,Neo-surv,AN,,14.78933819,0.302591847,56.572,2216.814202,19.35294118,30,,,,,,,,,,,,,CS/CSR,Tree,,phanerophyte / tree,,,,191,2,0,5,0,0,40,0,0,173,2,0,,,,,,0.88,1.76,860.64,1721.28,n,"Zonneveld, 2019",,,46,"marda et al. 2019, Zonneveld, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
